,ET (cm/day),runoff (cm/day)
2004-09-22,0.04397328301919653,0.008243159685328792
2004-09-23,0.04739470637562835,0.008168807861538315
2004-09-24,0.04571638309751744,0.008095471854188123
2004-09-25,0.04512354782616315,0.008023133112078805
2004-09-26,0.036111551705629,0.007951773507355906
2004-09-27,0.03546151619288853,0.007881375323937047
2004-09-28,0.03709227875584513,0.007811921246307227
2004-09-29,0.034466665862181826,0.0077433943486689095
2004-09-30,0.027476007787434285,0.007675778084434131
2004-10-01,0.03196550225875567,0.007609056276046337
2004-10-02,0.03169031161322031,0.007543213105120144
2004-10-03,0.03534994515509322,0.007478233102887737
2004-10-04,0.037934213599436946,0.007414101140941001
2004-10-05,0.03150712381700774,0.007350802422258989
2004-10-06,0.030228892224855836,0.007288322472510683
2004-10-07,0.030837698959410808,0.007226647131623434
2004-10-08,0.030387831689109784,0.007165762545607815
2004-10-09,0.035254777200381275,0.007105655158630032
2004-10-10,0.030858294252391658,0.0070463117053233175
2004-10-11,0.04168514117972708,0.006987719203330113
2004-10-12,0.04986802236778798,0.006929864946067143
2004-10-13,0.05431773141678923,0.006872736495705775
2004-10-14,0.05671629995392122,0.006816321676360395
2004-10-15,0.05455924431745266,0.006760608567477737
2004-10-16,0.04718613212719446,0.006705585497420434
2004-10-17,0.0234976802753973,0.0066512410372382815
2004-10-18,0.019906752705817175,0.006597563994620935
2004-10-19,0.029269673412045723,0.02342443144296723
2004-10-20,0.04388302497246404,0.07109570429998323
2004-10-21,0.0694206267266277,0.06897677965362152
2004-10-22,0.07463641203043793,0.04477065307950556
2004-10-23,0.06742477596061326,0.03885678913883032
2004-10-24,0.07030689824047298,0.03280438009885045
2004-10-25,0.07728875334188749,0.023858755628860265
2004-10-26,0.071350142276439,0.04981532204293515
2004-10-27,0.07270792607223121,0.08704659623186138
2004-10-28,0.08733106624248992,0.06979100723929815
2004-10-29,0.08683534477128974,0.04009009290035822
2004-10-30,0.08042097213021816,0.02534712158711981
2004-10-31,0.07635756090388184,0.01799895434413915
2004-11-01,0.09084201557040004,0.014308146262344725
2004-11-02,0.11077417109267261,0.012426926713715973
2004-11-03,0.10533684825950711,0.01144155309303642
2004-11-04,0.05878964518972507,0.010900110505815547
2004-11-05,0.0790603490631329,0.010579071927887542
2004-11-06,0.10421830896554751,0.010367864581478044
2004-11-07,0.10576006032312851,0.010211782145638934
2004-11-08,0.10132330507004252,0.010083750236047358
2004-11-09,0.05812364248919329,0.009970361741537844
2004-11-10,0.054817602814772104,0.01694126706929988
2004-11-11,0.044045863473853204,0.026224659829615877
2004-11-12,0.07385965163840395,0.01803885749870757
2004-11-13,0.0721157773108519,0.013939954697017207
2004-11-14,0.07682285518805385,0.011862887557709976
2004-11-15,0.08330184630119018,0.010786499048693022
2004-11-16,0.0659105178812903,0.01020576547363689
2004-11-17,0.06705147756072691,0.009870899772531298
2004-11-18,0.08691544238144584,0.009658345412538703
2004-11-19,0.07296020672711952,0.009506977734663368
2004-11-20,0.06582580791132141,0.009386550855318233
2004-11-21,0.07462929146901076,0.009282091837145586
2004-11-22,0.07705395696443744,0.009186182085372899
2004-11-23,0.07367792137990925,0.009095139713874134
2004-11-24,0.0688204379012201,0.009007131326991246
2004-11-25,0.06966299641349288,0.008921238093441237
2004-11-26,0.03628678479775003,0.015703063347046436
2004-11-27,0.04037224290168775,0.02948156138054132
2004-11-28,0.05215562664299342,0.02410242456218992
2004-11-29,0.05674281877046472,0.01654035461736804
2004-11-30,0.06273721172706666,0.012756565140966966
2004-12-01,0.0460722307625161,0.010841867651406429
2004-12-02,0.056174515115466166,0.009852176337744711
2004-12-03,0.06401178446969918,0.009320585704591036
2004-12-04,0.06997451578191495,0.009016165136932952
2004-12-05,0.04311344416646671,0.00882468807612196
2004-12-06,0.051716533154439616,0.008689647778148872
2004-12-07,0.05156048875951267,0.13554669315481735
2004-12-08,0.058393775970402656,0.4640133240755821
2004-12-09,0.04688154231193315,0.705192396857031
2004-12-10,0.0835845904956538,0.7497841173514893
2004-12-11,0.10812561675056166,0.4033268178322154
2004-12-12,0.1046015710348142,0.22981402283695562
2004-12-13,0.11470615682279152,0.14341079001571722
2004-12-14,0.06274339234933933,0.10742360294691326
2004-12-15,0.10728784602284051,0.09185974098104259
2004-12-16,0.1308542282958927,0.07356357756571469
2004-12-17,0.13411912721278593,0.06383269360378777
2004-12-18,0.12808021980212606,0.058363604036174986
2004-12-19,0.13582757029888196,0.05502663432960628
2004-12-20,0.12665832379598768,0.052767027175836735
2004-12-21,0.09754833540756802,0.05106182765642021
2004-12-22,0.11778391073692222,0.04965126868166316
2004-12-23,0.11457663987009199,0.04840587343611977
2004-12-24,0.14034644786216863,0.04726069219746714
2004-12-25,0.1254208289128064,0.04618275619080183
2004-12-26,0.10033163993233378,0.07539689925324264
2004-12-27,0.043236744823706576,0.3322207254997596
2004-12-28,0.0382194266393071,0.7311965955995237
2004-12-29,0.06729047168426446,0.9225619825574033
2004-12-30,0.06246098126549967,1.120709344135987
2004-12-31,0.05218418038417088,1.2157361684421304
2005-01-01,0.0489215119791997,1.3625303099727486
2005-01-02,0.04378456962703318,1.2460587511038297
2005-01-03,0.05579902690518585,1.0165987234467082
2005-01-04,0.07976258386999559,0.8476247473463815
2005-01-05,0.09636792428886036,0.5957104477198428
2005-01-06,0.06877545084153575,0.46032516805207796
2005-01-07,0.09115568521183881,0.38600616299210694
2005-01-08,0.051788677232367075,0.6274008107580615
2005-01-09,0.034704482256743246,1.1064407573093278
2005-01-10,0.07361688972229904,1.1424024439867408
2005-01-11,0.08050492936661195,0.9360648160613384
2005-01-12,0.09062548635449241,0.7404555216009904
2005-01-13,0.10374292471505929,0.5682622709794417
2005-01-14,0.08938729008502395,0.46674680649950046
2005-01-15,0.1234099637001272,0.40477250643281143
2005-01-16,0.138105387249531,0.36350110199707714
2005-01-17,0.11076581693126682,0.33345571427202314
2005-01-18,0.11868827246695883,0.30981709578577477
2005-01-19,0.15257820856959395,0.29009553266401844
2005-01-20,0.17982036434278748,0.27297266746925924
2005-01-21,0.1554466477644939,0.25772353742986803
2005-01-22,0.16337703518300845,0.2439273502965955
2005-01-23,0.15474852935691474,0.2313222143317657
2005-01-24,0.16006411991918038,0.21973174461443953
2005-01-25,0.16144042969115024,0.20902762467043368
2005-01-26,0.08271328388033948,0.24155394860971754
2005-01-27,0.10485550174809692,0.2887886607819214
2005-01-28,0.10328932853390166,0.6575655881736769
2005-01-29,0.07695741760826358,1.0089930530522213
2005-01-30,0.12753271550900402,0.9706528688649511
2005-01-31,0.1656148014067406,0.8821329812643546
2005-02-01,0.17132084234241574,0.5964953127197549
2005-02-02,0.21888115412101525,0.44604005239896516
2005-02-03,0.2176483959492801,0.36299654575823154
2005-02-04,0.2306412649533961,0.3140257682003516
2005-02-05,0.15621375124367742,0.28258263387595156
2005-02-06,0.12923756431108469,0.2604018316339149
2005-02-07,0.11468431654532746,0.24332397975729822
2005-02-08,0.13019746702382365,0.22923342090699073
2005-02-09,0.14025887763221911,0.21703527329815153
2005-02-10,0.17713460793536562,0.20614685618530393
2005-02-11,0.20509592215382902,0.19624439717632236
2005-02-12,0.20399782659801283,0.1871366117478749
2005-02-13,0.1388031274203078,0.17870139573821453
2005-02-14,0.08348514086987467,0.25866368751381935
2005-02-15,0.12352695093543235,0.3080237620752342
2005-02-16,0.14809687914057354,0.2367844545274218
2005-02-17,0.15029166863609567,0.20559175769460492
2005-02-18,0.20417119151723262,0.18963733119263085
2005-02-19,0.1375772957263047,0.19038398777303303
2005-02-20,0.1412226573776192,0.31496340983712
2005-02-21,0.10238856898677721,0.5048362765520085
2005-02-22,0.21769828875194108,0.45004906710539333
2005-02-23,0.2287323605178774,0.3112538606503313
2005-02-24,0.20890755149771825,0.2387828676691547
2005-02-25,0.1551965619432448,0.19931847607725342
2005-02-26,0.13088900870301362,0.17641356889440582
2005-02-27,0.17978096839004507,0.17769720045356038
2005-02-28,0.14657313247770906,0.3593462983239117
2005-03-01,0.17582576327247956,0.5738360799455857
2005-03-02,0.17308013596820507,0.6169209741326599
2005-03-03,0.23234258161282484,0.6071530956211807
2005-03-04,0.2152622238747998,0.4076967010406651
2005-03-05,0.19084558680355065,0.3059299436904676
2005-03-06,0.2633567948231099,0.2474054295442865
2005-03-07,0.3285617598870302,0.21409120960733044
2005-03-08,0.3009357648111451,0.19355273556733485
2005-03-09,0.31840487990811156,0.1796095110599735
2005-03-10,0.31533193127522363,0.16917649230654389
2005-03-11,0.3283817933999153,0.16070418444494372
2005-03-12,0.4034559342634922,0.15340625677293185
2005-03-13,0.3391592626245683,0.14687656377428773
2005-03-14,0.26896303831442964,0.14089906880587838
2005-03-15,0.3255265363623458,0.13535341323140945
2005-03-16,0.32151415833490576,0.1301679330276352
2005-03-17,0.24230359837722248,0.12529622342364855
2005-03-18,0.2225014142872249,0.12070539752537428
2005-03-19,0.21348548636206663,0.22795288397486424
2005-03-20,0.1520338561272703,0.4301340220968579
2005-03-21,0.12793053412238153,1.1209782156841441
2005-03-22,0.16888267095997303,1.5986127533989116
2005-03-23,0.13364986212359067,1.486775357467974
2005-03-24,0.18303369202198794,1.1734510726908534
2005-03-25,0.24420947834758697,0.7721024817310239
2005-03-26,0.2560278015807927,0.5618859164491845
2005-03-27,0.27289760906702254,0.4467092012145622
2005-03-28,0.18191670497783455,0.9306216708687378
2005-03-29,0.2106380414993305,1.691815063159008
2005-03-30,0.22065595980659233,1.3930569337865755
2005-03-31,0.30461360745573157,0.9500904526521893
2005-04-01,0.36303364350461426,0.7115209165252346
2005-04-02,0.29183265959940835,0.5760337801083351
2005-04-03,0.21802091076935393,0.49340560459937555
2005-04-04,0.17780565048558628,0.5726844388171689
2005-04-05,0.2913246636580584,0.7498939598376829
2005-04-06,0.3306315707590522,0.5702774929472249
2005-04-07,0.3128547901632033,0.5871534106063089
2005-04-08,0.19006603659090796,0.8398112799958556
2005-04-09,0.16126196373487603,1.0030201404722094
2005-04-10,0.25228577865911367,0.9481119609189842
2005-04-11,0.3347715732174547,0.6858898107776645
2005-04-12,0.2965495815142586,0.5413834631385306
2005-04-13,0.23538090356328434,0.45651883785520847
2005-04-14,0.21255007871392195,0.4107645530531821
2005-04-15,0.27677132694223694,0.378658019178709
2005-04-16,0.36113668661619885,0.34441107712982166
2005-04-17,0.32124703941376737,0.3183902180993245
2005-04-18,0.26048566862936123,0.2972238722357732
2005-04-19,0.3045677229070465,0.27915065111830745
2005-04-20,0.32786436793039425,0.2632214989999137
2005-04-21,0.3448520850018753,0.24890102462791475
2005-04-22,0.4019235275442456,0.23586767916545667
2005-04-23,0.3947113091191463,0.22391313791149695
2005-04-24,0.187149222873787,0.2128912527866539
2005-04-25,0.18157471164195496,0.20269183277155176
2005-04-26,0.3180703562963199,0.19322690813192614
2005-04-27,0.3794794091188826,0.18442331265331444
2005-04-28,0.3183753746822838,0.17621849780911267
2005-04-29,0.29528519919236335,0.16855802874517187
2005-04-30,0.26994259655993785,0.1613939788254325
2005-05-01,0.25470785197712065,0.15468382310693826
2005-05-02,0.34617260942295286,0.14838962367199957
2005-05-03,0.3510437808143007,0.1424773969461339
2005-05-04,0.3105979650438824,0.13691660264523361
2005-05-05,0.20075896468449228,0.13167971958403016
2005-05-06,0.22519809237541963,0.12891766984545563
2005-05-07,0.24041181809262968,0.1328838674682351
2005-05-08,0.24197768085548174,0.16588230624401953
2005-05-09,0.29461457825961523,0.2249325326829987
2005-05-10,0.1812902857914771,0.2590031738840845
2005-05-11,0.29490738978030406,0.22897039997429966
2005-05-12,0.358152406369513,0.18143800410469071
2005-05-13,0.3892447999172934,0.15870698918575596
2005-05-14,0.39789440929699676,0.13502742416223631
2005-05-15,0.41439435104439953,0.12135744034407896
2005-05-16,0.2415062673991362,0.17678081942071952
2005-05-17,0.26624254157697896,0.24200317525535278
2005-05-18,0.2077733421574406,0.30284033394856796
2005-05-19,0.22170679474522592,0.39016920136164684
2005-05-20,0.3602622859330027,0.37764227418737456
2005-05-21,0.39406342203574435,0.2537333006464572
2005-05-22,0.4632139653384275,0.18996404720350543
2005-05-23,0.38555852986623834,0.15603457961077724
2005-05-24,0.4615550907329078,0.136995450916921
2005-05-25,0.5397360358156561,0.12544824864212947
2005-05-26,0.5987116683126879,0.11772324609080093
2005-05-27,0.5581401167396379,0.1119956255498517
2005-05-28,0.49430450757460426,0.10735449550713622
2005-05-29,0.3207496776104406,0.10334214900320886
2005-05-30,0.3740691127061912,0.099725877065331
2005-05-31,0.3731659834377609,0.09638490383925154
2005-06-01,0.36319924070529336,0.09325433749839411
2005-06-02,0.35412889251831636,0.09029736625912876
2005-06-03,0.34242517370615655,0.08749144946309188
2005-06-04,0.34682267800650274,0.08482144472469244
2005-06-05,0.34105140712841536,0.08227617407803674
2005-06-06,0.28785427383775275,0.07984669652064051
2005-06-07,0.26403986818278385,0.07752542842419753
2005-06-08,0.2868590130938107,0.07530568628180993
2005-06-09,0.19542542037916089,0.14867535188801723
2005-06-10,0.2865356783082191,0.19098441789202178
2005-06-11,0.3506701328850661,0.13340432422344808
2005-06-12,0.3345252237668391,0.10381711371718348
2005-06-13,0.3970134284782035,0.08811548718587925
2005-06-14,0.4170581151528197,0.07932764019154041
2005-06-15,0.3356589326482648,0.07400332476241332
2005-06-16,0.42367946606719364,0.07043311185968495
2005-06-17,0.16308904434600205,0.1459146633252599
2005-06-18,0.1648642243941887,0.41931562339576706
2005-06-19,0.16766363725355957,0.8087537276911813
2005-06-20,0.3173193992361945,0.7566208149460555
2005-06-21,0.4110485019991876,0.4483527828091236
2005-06-22,0.3642898250578645,0.29348320426275626
2005-06-23,0.3922128571389085,0.21416521332830274
2005-06-24,0.5565911928940555,0.17229090271293412
2005-06-25,0.4849769728408975,0.14908164923971473
2005-06-26,0.4219275953094029,0.13524946326855916
2005-06-27,0.4308415542848621,0.12618882698475944
2005-06-28,0.352284069391704,0.11961024141758152
2005-06-29,0.473463526529808,0.11437137829996398
2005-06-30,0.5789147609186157,0.10989873894736546
2005-07-01,0.5407643624203925,0.10590123354620017
2005-07-02,0.4873325593155415,0.10222825424414483
2005-07-03,0.47695208789937876,0.09879931267079196
2005-07-04,0.4414077185898593,0.09556913278337421
2005-07-05,0.43954176306232545,0.09251031324737424
2005-07-06,0.37545306826551766,0.08960469842955467
2005-07-07,0.36078974262117014,0.08683906774082524
2005-07-08,0.352811121922451,0.08420296792787581
2005-07-09,0.3607100946597593,0.08168761023590056
2005-07-10,0.29637250224004613,0.07928529802565216
2005-07-11,0.3462213613553471,0.0769891197894743
2005-07-12,0.34723307961476085,0.07479277598010574
2005-07-13,0.33367387743322924,0.07269047421322154
2005-07-14,0.3985211534285989,0.07067686019978696
2005-07-15,0.4725144119943956,0.06874696803545256
2005-07-16,0.4503562094131543,0.0668961815575295
2005-07-17,0.4522229437579983,0.06512020250498966
2005-07-18,0.48446842655229533,0.06341502322911874
2005-07-19,0.4386253226494677,0.061776902715432125
2005-07-20,0.3939532916212465,0.060202345193515784
2005-07-21,0.4167336002582673,0.05868808087959713
2005-07-22,0.32470102171120635,0.05723104854044984
2005-07-23,0.3102908706742232,0.05582837964809312
2005-07-24,0.3540922381929264,0.05447738394324902
2005-07-25,0.3369903288393412,0.053175536256974375
2005-07-26,0.34818920381263146,0.051920464462000625
2005-07-27,0.38467161235483976,0.05070993844203197
2005-07-28,0.3273392446281698,0.04954185998061733
2005-07-29,0.33794294524249047,0.04841425348232701
2005-07-30,0.31283002392050285,0.04732525744845026
2005-07-31,0.29692150911200677,0.046273116637655355
2005-08-01,0.3085778198286029,0.045256174849260644
2005-08-02,0.25654204892954025,0.04427286827311843
2005-08-03,0.26286340142246245,0.04332171935574006
2005-08-04,0.29695878242992446,0.04240133113728679
2005-08-05,0.28073443631151057,0.041510382018498604
2005-08-06,0.2919814125863991,0.04064762092059882
2005-08-07,0.28789839808291073,0.039811862804754565
2005-08-08,0.2773989539180351,0.03900198452084099
2005-08-09,0.2619938336370593,0.03821692095809486
2005-08-10,0.2536501177810776,0.037455661472786644
2005-08-11,0.23479043943895236,0.036717246570325275
2005-08-12,0.2349761057633958,0.03600076482126266
2005-08-13,0.2146022804875264,0.035305349992512634
2005-08-14,0.2154677524672962,0.03463017837676394
2005-08-15,0.19776354164900042,0.033974466304567984
2005-08-16,0.18398098422666873,0.03333746782493762
2005-08-17,0.18891337857708254,0.03271847254151821
2005-08-18,0.17753358003636885,0.032116803592500694
2005-08-19,0.1649923424743487,0.03153181576344983
2005-08-20,0.15477570951338737,0.030962893723131196
2005-08-21,0.1601329541088069,0.03040945037324562
2005-08-22,0.16510261621948474,0.029870925303729968
2005-08-23,0.18326226920438451,0.029346783345964897
2005-08-24,0.1639522474486257,0.028836513216850327
2005-08-25,0.15251458604010898,0.028339626247274586
2005-08-26,0.14651954731784442,0.02785565518901789
2005-08-27,0.1609546840604564,0.027384153094600766
2005-08-28,0.17826141709481005,0.026924692265017088
2005-08-29,0.15463624320194436,0.026476863260683072
2005-08-30,0.13231809193357505,0.026040273971292525
2005-08-31,0.15400571928358206,0.02561454874059656
2005-09-01,0.16112733090757134,0.02519932754242647
2005-09-02,0.1514508568775138,0.024794265204554466
2005-09-03,0.12234476469265941,0.024399030677239322
2005-09-04,0.11422896764624253,0.02401330634353634
2005-09-05,0.11811793318718983,0.023636787368664425
2005-09-06,0.12415179004494227,0.023269181085918748
2005-09-07,0.12306423815343548,0.022910206416798393
2005-09-08,0.12327389561342376,0.022559593323184038
2005-09-09,0.11045186718566481,0.022217082289554102
2005-09-10,0.07471596870691646,0.021882423833368757
2005-09-11,0.0787910252914163,0.021555378041881373
2005-09-12,0.08916145634371668,0.0212357141337573
2005-09-13,0.09740182887414887,0.020923210043990666
2005-09-14,0.08960866240227505,0.02061765203071277
2005-09-15,0.08898746581959864,0.020318834302580403
2005-09-16,0.09334308813751409,0.020026558665520305
2005-09-17,0.07346110182001474,0.01974063418768745
2005-09-18,0.07464716781632073,0.019460876881570013
2005-09-19,0.08286289570230954,0.01918710940224399
2005-09-20,0.1062141349492046,0.018919160760845162
2005-09-21,0.09996391894178898,0.018656866052386242
2005-09-22,0.09192474604702555,0.01840006619710311
2005-09-23,0.08093943376635522,0.01814860769456572
2005-09-24,0.0725766381735002,0.01790234238983787
2005-09-25,0.07741408635195021,0.01766112725101457
2005-09-26,0.08472660499754038,0.017424824157507932
2005-09-27,0.08295007872609468,0.01719329969849114
2005-09-28,0.078580272501956,0.01696642498094644
2005-09-29,0.08205167284195829,0.016744075446796985
2005-09-30,0.07784572601790336,0.01652613069863373
2005-10-01,0.07434675783116322,0.016312474333578037
2005-10-02,0.04402476165996546,0.016102993784848304
2005-10-03,0.04444086010874809,0.015897580170624228
2005-10-04,0.03772102432785633,0.01569612814982659
2005-10-05,0.048425552833103756,0.01549853578445272
2005-10-06,0.05833890008540745,0.015304704408128708
2005-10-07,0.05893820272116516,0.015114538500559152
2005-10-08,0.043715976135025036,0.014927945567573478
2005-10-09,0.044294368310596355,0.014744836026485091
2005-10-10,0.047949222267112034,0.014565123096495776
2005-10-11,0.056803225694629124,0.014388722693892691
2005-10-12,0.041214701850883446,0.014215553331799679
2005-10-13,0.055438494382461366,0.014045536024257677
2005-10-14,0.058506461405882344,0.013878594194421614
2005-10-15,0.049601877562850304,0.013714653586672803
2005-10-16,0.04496060318632376,0.013553642182456846
2005-10-17,0.0718445989379498,0.013395490119667348
2005-10-18,0.08936352852344424,0.01324012961540555
2005-10-19,0.05880587452595032,0.013087494891954968
2005-10-20,0.04314692999517311,0.01293752210581881
2005-10-21,0.057171225822329676,0.01279014927967595
2005-10-22,0.06448018534880595,0.012645316237118917
2005-10-23,0.059131923812188285,0.012502964540044402
2005-10-24,0.056003059636418155,0.012363037428573679
2005-10-25,0.060786123456761154,0.012225479763386518
2005-10-26,0.050966312153060044,0.013166486686424754
2005-10-27,0.044219563100162694,0.01832914453252174
2005-10-28,0.043316784841000634,0.03058724198267364
2005-10-29,0.04887963746199437,0.05172046137721817
2005-10-30,0.06645140427741766,0.04612260120279801
2005-10-31,0.06871180848917856,0.029393012453940964
2005-11-01,0.09057388770818968,0.021044862660881097
2005-11-02,0.07355142811130126,0.016842226122745566
2005-11-03,0.05516866689643073,0.014690969944419374
2005-11-04,0.043825418556925594,0.06123241319309932
2005-11-05,0.055594494245252514,0.09506154909487602
2005-11-06,0.055480626933349125,0.074519701432967
2005-11-07,0.0519704518218799,0.1564848745559078
2005-11-08,0.06449685463546272,0.22774918826418075
2005-11-09,0.10107102786609608,0.1651490990393832
2005-11-10,0.125908317587488,0.09390958799394573
2005-11-11,0.11179613940407618,0.058511803596185075
2005-11-12,0.07689161427527443,0.040821418231552796
2005-11-13,0.09373735552640812,0.03188830031835143
2005-11-14,0.08119407761111604,0.02758501282734847
2005-11-15,0.09477788597683583,0.026816072091652793
2005-11-16,0.13350232629029005,0.024470881279367706
2005-11-17,0.13648355835362644,0.023142208141302
2005-11-18,0.13835713396360952,0.02232019007153704
2005-11-19,0.1388646197123831,0.021752509991400732
2005-11-20,0.13500667612555883,0.021314245222198967
2005-11-21,0.1311370376680017,0.020943493371349306
2005-11-22,0.12057053020806491,0.020609529892204482
2005-11-23,0.12056945737712095,0.020297056728834816
2005-11-24,0.11101501973747446,0.01999841047472797
2005-11-25,0.08551725419037,0.07063060261018121
2005-11-26,0.07730667650442131,0.13738400510022086
2005-11-27,0.07860852906914999,0.10979061477462672
2005-11-28,0.0742719982354673,0.0682241111845078
2005-11-29,0.04211997089450831,0.14140709856159758
2005-11-30,0.06384856732360866,0.18397981707102917
2005-12-01,0.09179761744647603,0.30540168857737393
2005-12-02,0.10658021940792317,0.7468875565073514
2005-12-03,0.07834712451421745,0.9460029644942304
2005-12-04,0.08169364572743266,0.5200393890085914
2005-12-05,0.09527264321755995,0.30859606817567625
2005-12-06,0.11849447708152544,0.2025694215932765
2005-12-07,0.12443192938840979,0.14854424932069368
2005-12-08,0.061391282395042816,0.22221785139404027
2005-12-09,0.09279952855892908,0.3345771186189869
2005-12-10,0.12311993951405653,0.21959424439105546
2005-12-11,0.12857971437122742,0.1609368255331836
2005-12-12,0.08297881528152244,0.13018420018694538
2005-12-13,0.09153044807546101,0.11331689595119322
2005-12-14,0.10231219249467643,0.103401229720908
2005-12-15,0.09782713582324964,0.09700186665766704
2005-12-16,0.10776981580516078,0.0924136891192583
2005-12-17,0.09585303613755869,0.08878815593480749
2005-12-18,0.05805525678871682,0.12176459414835382
2005-12-19,0.08587498852414292,1.8327378779029146
2005-12-20,0.041183031205328964,3.7228602201910697
2005-12-21,0.05863329752172199,3.5130802786712216
2005-12-22,0.04051485100308563,3.290490684941067
2005-12-23,0.04048940944246502,3.3930806598071377
2005-12-24,0.09257689828277216,2.798256531275104
2005-12-25,0.107956765938507,2.1218548681754377
2005-12-26,0.05299974237671503,2.196234154259201
2005-12-27,0.06371993068839653,2.309896420323762
2005-12-28,0.0690524210732879,3.4363177923883477
2005-12-29,0.0863582201281925,4.605733271520729
2005-12-30,0.05930346683788973,4.190849479997259
2005-12-31,0.07455043030592833,4.264108699467722
2006-01-01,0.06350041818118281,4.710046097357462
2006-01-02,0.07041712207695318,4.528501380571254
2006-01-03,0.07587220394403293,3.805205831986386
2006-01-04,0.03748232944950186,3.2788425774228425
2006-01-05,0.10124126044294345,2.9426978950453595
2006-01-06,0.10374208909066757,2.381175551245737
2006-01-07,0.10261619578418486,1.9266316880613745
2006-01-08,0.08832742340606807,1.6693351013523425
2006-01-09,0.08741387704714972,1.474186875909326
2006-01-10,0.10555230598994032,1.2557862153129289
2006-01-11,0.09089248437312876,1.481396615434976
2006-01-12,0.08884054192226302,1.8182980989535498
2006-01-13,0.08864965334090091,1.5607488044268223
2006-01-14,0.06456869506529116,1.5929957657425495
2006-01-15,0.07696085788956969,1.919972707790774
2006-01-16,0.09032353094425105,1.721456121252574
2006-01-17,0.07771430862482957,1.3207107476120112
2006-01-18,0.06598504992896953,1.5824466193888629
2006-01-19,0.058817632853285784,2.1571026420836508
2006-01-20,0.07125095149290857,1.9934639348140355
2006-01-21,0.07842893500553545,1.6982068078204406
2006-01-22,0.11168312768468659,1.5570777534900293
2006-01-23,0.12657704746261367,1.2125813873329598
2006-01-24,0.1391662580740706,0.998877153729146
2006-01-25,0.16535017947779554,0.8562806159805761
2006-01-26,0.10625709340957974,0.7620212572979289
2006-01-27,0.07662059396949934,0.7320608930197232
2006-01-28,0.09703506278644404,0.819735221791852
2006-01-29,0.09565861357147988,1.2475727131179994
2006-01-30,0.10251700347410979,1.6129124908083925
2006-01-31,0.11968553808928432,1.622106029704651
2006-02-01,0.08378390385870234,1.6392659838946606
2006-02-02,0.07236167348072879,1.8577033318093263
2006-02-03,0.0976270463071658,1.878043872650889
2006-02-04,0.1326514308039485,1.5397350731030732
2006-02-05,0.12035245680973021,1.3854722729539715
2006-02-06,0.19007216805361635,1.1637944624234366
2006-02-07,0.20298682858575845,0.9365276446598587
2006-02-08,0.21458438978034108,0.7922519775649812
2006-02-09,0.2372971376181471,0.6933141439385762
2006-02-10,0.2405692141014979,0.6202926717372732
2006-02-11,0.21936273372621784,0.5629608962887295
2006-02-12,0.20041002593892873,0.5157897379085333
2006-02-13,0.19777798492130602,0.47567902561889924
2006-02-14,0.1984580651413804,0.440803912743674
2006-02-15,0.12747204732591857,0.41002419090058856
2006-02-16,0.13374521179674045,0.3825790870051553
2006-02-17,0.12819736863062034,0.35792742009057604
2006-02-18,0.1262143261360779,0.3356621650510319
2006-02-19,0.1307595552210641,0.31546342237523256
2006-02-20,0.1519431189741552,0.2970714719251921
2006-02-21,0.16273070438421322,0.280270538079367
2006-02-22,0.183598949735626,0.26487843093094865
2006-02-23,0.2133723546259033,0.25073953596008447
2006-02-24,0.21818166633892785,0.2377198048056238
2006-02-25,0.2172073791993837,0.22570300873749174
2006-02-26,0.2019482939572866,0.214587834963328
2006-02-27,0.1483336216890181,0.244659537308988
2006-02-28,0.1618888323651852,0.6796250916018037
2006-03-01,0.10801293873676898,1.5399905878956706
2006-03-02,0.16839117924658653,1.6614638052274315
2006-03-03,0.10677406097922414,1.856581617533377
2006-03-04,0.13016821970280934,1.7526371877298654
2006-03-05,0.14056882319875805,1.3459560095161536
2006-03-06,0.08236245265731162,1.8560293930311509
2006-03-07,0.1485424847025506,2.3419451630873485
2006-03-08,0.1570418974015333,1.852538010656694
2006-03-09,0.17052981362266753,1.4143077846107628
2006-03-10,0.09811777287290548,1.326230885904405
2006-03-11,0.12223722510601959,1.305896649696978
2006-03-12,0.18350690998569316,1.115836891547169
2006-03-13,0.16568795782421733,0.900936155731589
2006-03-14,0.1555226357325006,1.1073159585571288
2006-03-15,0.15597008216026756,1.3442116841735707
2006-03-16,0.18222705430189667,1.2625040907247793
2006-03-17,0.11976777280513488,1.5852918607436877
2006-03-18,0.202077953714931,1.5987271664222014
2006-03-19,0.21014517615374229,1.1653779003721525
2006-03-20,0.23709380806121494,0.9174405257748289
2006-03-21,0.13207674236740463,0.8044986761740415
2006-03-22,0.19354174519615866,0.7654796345284908
2006-03-23,0.2297602389065051,0.6522625964032095
2006-03-24,0.2697520834352012,0.901050204809668
2006-03-25,0.1872308510116321,1.152115059777331
2006-03-26,0.18888946866875175,1.0490269142815574
2006-03-27,0.30192860368295116,0.9838255913110293
2006-03-28,0.2656839083308698,0.830985312803255
2006-03-29,0.1588524208029792,0.9338879162903654
2006-03-30,0.24054925467905383,0.8705378013122558
2006-03-31,0.16892903057831912,0.8130918267279039
2006-04-01,0.12984363436817073,1.0936479492638513
2006-04-02,0.23130147335263382,1.138800375845604
2006-04-03,0.17669057451403994,1.2240614167226624
2006-04-04,0.24951021377745977,1.504729852671633
2006-04-05,0.1856065951936524,1.3633147241587602
